case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,225,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,56,-1348618309,
c01-small-normal0,small,normal,0,new,290,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,23,-1348618309,same
c01-small-normal0,small,normal,1,old,188,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,23,-1348618309,
c01-small-normal0,small,normal,1,new,148,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,33,-1348618309,
c01-small-normal0,small,normal,2,old,195,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,33,-1348618309,
c01-small-normal0,small,normal,2,new,109,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,23,-1348618309,
c01-small-normal0,small,normal,3,old,105,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,27,-1348618309,
c01-small-normal0,small,normal,3,new,161,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,23,-1348618309,
c01-small-normal0,small,normal,4,old,232,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,31,-1348618309,
c01-small-normal0,small,normal,4,new,85,0,0,0,0,0,0.0,153.0,1.0000,2,58,153.0,31,-1348618309,
c02-small-normal1,small,normal,0,old,404,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,55,1555866933,
c02-small-normal1,small,normal,0,new,310,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,27,1555866933,same
c02-small-normal1,small,normal,1,old,284,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,77,1555866933,
c02-small-normal1,small,normal,1,new,429,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,77,1555866933,
c02-small-normal1,small,normal,2,old,114,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,23,1555866933,
c02-small-normal1,small,normal,2,new,159,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,23,1555866933,
c02-small-normal1,small,normal,3,old,352,0,0,0,0,1,10000.0,163.0,1.0000,7,60,10163.0,77,1037085653,
c02-small-normal1,small,normal,3,new,156,0,0,0,0,1,10000.0,163.0,1.0000,7,60,10163.0,53,1037085653,
c02-small-normal1,small,normal,4,old,323,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,53,1555866933,
c02-small-normal1,small,normal,4,new,190,0,0,0,0,1,10000.0,152.0,1.0000,3,58,10152.0,35,1555866933,
c03-small-dense0,small,dense,0,old,3524,0,0,0,0,10,100000.0,3332.0,1.0000,35,123,103332.0,229,2135296270,
c03-small-dense0,small,dense,0,new,2675,0,0,0,0,10,100000.0,3332.0,1.0000,35,123,103332.0,280,2135296270,same
c03-small-dense0,small,dense,1,old,3401,0,0,0,0,10,100000.0,3367.0,1.0000,34,123,103367.0,458,-1054077149,
c03-small-dense0,small,dense,1,new,3748,0,0,0,0,10,100000.0,3367.0,1.0000,34,123,103367.0,398,-1054077149,
