case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,78,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,59,43689835,
c01-small-normal0,small,normal,0,new,73,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,69,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,1,new,55,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,old,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,new,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,3,old,38,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,3,new,45,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,old,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,new,46,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,old,40,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,new,45,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,old,40,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,new,42,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,old,55,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,new,53,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,8,old,47,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,8,new,53,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,9,old,48,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,9,new,50,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c02-small-normal1,small,normal,0,old,50,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,44,-146857566,
c02-small-normal1,small,normal,0,new,58,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,same
c02-small-normal1,small,normal,1,old,51,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,1,new,61,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,2,old,46,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,2,new,53,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,3,old,70,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,3,new,52,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
