case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,80,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,111,43689835,
c01-small-normal0,small,normal,0,new,95,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,69,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,1,new,49,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,old,50,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,new,51,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,24,43689835,
c01-small-normal0,small,normal,3,old,41,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,24,43689835,
c01-small-normal0,small,normal,3,new,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,old,38,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,new,44,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,old,48,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,new,50,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,old,38,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,new,57,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,old,57,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,new,68,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,8,old,67,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,8,new,103,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,9,old,90,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,24,43689835,
c01-small-normal0,small,normal,9,new,70,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,24,43689835,
c02-small-normal1,small,normal,0,old,97,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,68,-146857566,
c02-small-normal1,small,normal,0,new,106,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,same
c02-small-normal1,small,normal,1,old,92,0,0,0,0,1,8000.0,64.0,1.0000,2,53,8064.0,23,1441490336,
c02-small-normal1,small,normal,1,new,146,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,31,-146857566,
c02-small-normal1,small,normal,2,old,69,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,31,-146857566,
c02-small-normal1,small,normal,2,new,37,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,old,56,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,new,83,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,old,61,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,27,-146857566,
c02-small-normal1,small,normal,4,new,70,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,5,old,61,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,5,new,68,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
