case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,98,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,113,-1790639407,
c01-small-normal0,small,normal,0,new,108,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,27,-1790639407,same
c01-small-normal0,small,normal,1,old,82,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,23,-1790639407,
c01-small-normal0,small,normal,1,new,93,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,23,-1790639407,
c01-small-normal0,small,normal,2,old,110,0,0,0,0,0,0.0,68.0,1.0000,8,60,68.0,27,565597484,
c01-small-normal0,small,normal,2,new,115,0,0,0,0,0,0.0,68.0,1.0000,8,60,68.0,23,565597484,
c01-small-normal0,small,normal,3,old,62,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,23,-1790639407,
c01-small-normal0,small,normal,3,new,68,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,27,-1790639407,
c01-small-normal0,small,normal,4,old,60,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,23,-1790639407,
c01-small-normal0,small,normal,4,new,68,0,0,0,0,0,0.0,69.0,1.0000,4,61,69.0,23,-1790639407,
c02-small-normal1,small,normal,0,old,65,0,0,0,0,1,8000.0,72.0,1.0000,6,61,8072.0,63,1918873942,
c02-small-normal1,small,normal,0,new,59,0,0,0,0,1,8000.0,72.0,1.0000,6,61,8072.0,23,1918873942,same
c02-small-normal1,small,normal,1,old,72,0,0,0,0,1,8000.0,71.0,1.0000,8,60,8071.0,27,-1313600554,
c02-small-normal1,small,normal,1,new,75,0,0,0,0,1,8000.0,71.0,1.0000,8,60,8071.0,23,-1313600554,
c02-small-normal1,small,normal,2,old,86,0,0,0,0,1,8000.0,71.0,1.0000,8,60,8071.0,25,-1313600554,
c02-small-normal1,small,normal,2,new,92,0,0,0,0,1,8000.0,71.0,1.0000,8,60,8071.0,25,-1313600554,
c02-small-normal1,small,normal,3,old,59,0,0,0,0,1,8000.0,72.0,1.0000,6,61,8072.0,23,1918873942,
c02-small-normal1,small,normal,3,new,63,0,0,0,0,1,8000.0,72.0,1.0000,6,61,8072.0,23,1918873942,
c02-small-normal1,small,normal,4,old,190,0,0,0,0,1,8000.0,73.0,1.0000,19,62,8073.0,27,-47470610,
c02-small-normal1,small,normal,4,new,210,0,0,0,0,1,8000.0,73.0,1.0000,19,62,8073.0,67,-47470610,
c03-small-dense0,small,dense,0,old,3310,0,0,0,0,9,72000.0,2465.0,1.0000,41,124,74465.0,576,531747005,
c03-small-dense0,small,dense,0,new,2470,0,0,0,0,9,72000.0,2465.0,1.0000,41,124,74465.0,530,531747005,same
c03-small-dense0,small,dense,1,old,2177,0,0,0,0,9,72000.0,2560.0,1.0000,34,130,74560.0,592,-274144903,
c03-small-dense0,small,dense,1,new,3402,0,0,0,0,9,72000.0,2560.0,1.0000,34,130,74560.0,642,-274144903,
c03-small-dense0,small,dense,2,old,3189,0,0,0,0,8,64000.0,2862.0,1.0000,28,139,66862.0,596,1069464323,
c03-small-dense0,small,dense,2,new,2969,0,0,0,0,8,64000.0,2862.0,1.0000,28,139,66862.0,409,1069464323,
c03-small-dense0,small,dense,3,old,1867,0,0,0,0,10,80000.0,2306.0,1.0000,37,142,82306.0,373,1565949892,
c03-small-dense0,small,dense,3,new,2132,0,0,0,0,10,80000.0,2306.0,1.0000,37,142,82306.0,557,1565949892,
c03-small-dense0,small,dense,4,old,3100,0,0,0,0,9,72000.0,2465.0,1.0000,44,124,74465.0,598,-1856163139,
c03-small-dense0,small,dense,4,new,3193,0,0,0,0,9,72000.0,2465.0,1.0000,44,124,74465.0,605,-1856163139,
c04-small-dense1,small,dense,0,old,2276,0,0,0,0,5,39000.0,3489.0,1.0000,32,158,42489.0,398,280729472,
c04-small-dense1,small,dense,0,new,2343,0,0,0,0,5,39000.0,3489.0,1.0000,32,158,42489.0,424,280729472,same
c04-small-dense1,small,dense,1,old,2830,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,466,1124207010,
c04-small-dense1,small,dense,1,new,3128,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,543,1124207010,
c04-small-dense1,small,dense,2,old,2395,0,0,0,0,5,39000.0,3490.0,1.0000,29,159,42490.0,418,423893824,
c04-small-dense1,small,dense,2,new,2334,0,0,0,0,5,39000.0,3490.0,1.0000,29,159,42490.0,501,423893824,
c04-small-dense1,small,dense,3,old,2235,0,0,0,0,5,39000.0,3489.0,1.0000,32,158,42489.0,458,280729472,
c04-small-dense1,small,dense,3,new,2509,0,0,0,0,5,39000.0,3489.0,1.0000,32,158,42489.0,428,280729472,
c04-small-dense1,small,dense,4,old,2296,0,0,0,0,5,40000.0,3307.0,1.0000,32,152,43307.0,443,280726589,
c04-small-dense1,small,dense,4,new,2495,0,0,0,0,5,40000.0,3307.0,1.0000,32,152,43307.0,374,280726589,
c05-small-infeasible0,small,infeasible,0,old,199,0,0,0,0,19,152000.0,84.0,1.0000,25,103,152084.0,202,-1284171063,
c05-small-infeasible0,small,infeasible,0,new,354,0,0,0,0,19,152000.0,84.0,1.0000,25,103,152084.0,29,-1284171063,same
c05-small-infeasible0,small,infeasible,1,old,199,0,0,0,0,19,152000.0,83.0,1.0000,31,102,152083.0,45,65954399,
c05-small-infeasible0,small,infeasible,1,new,298,0,0,0,0,19,152000.0,83.0,1.0000,31,102,152083.0,77,65954399,
c05-small-infeasible0,small,infeasible,2,old,107,0,0,0,0,19,152000.0,80.0,1.0000,33,99,152080.0,33,1831001921,
c05-small-infeasible0,small,infeasible,2,new,146,0,0,0,0,19,152000.0,80.0,1.0000,33,99,152080.0,33,1831001921,
c05-small-infeasible0,small,infeasible,3,old,98,0,0,0,0,19,152000.0,82.0,1.0000,22,101,152082.0,23,-227576101,
c05-small-infeasible0,small,infeasible,3,new,146,0,0,0,0,19,152000.0,82.0,1.0000,22,101,152082.0,31,-227576101,
c05-small-infeasible0,small,infeasible,4,old,165,0,0,0,0,19,152000.0,93.0,1.0000,38,112,152093.0,41,350716703,
c05-small-infeasible0,small,infeasible,4,new,286,0,0,0,0,19,152000.0,93.0,1.0000,38,112,152093.0,77,350716703,
