case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,54,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,55,43689835,
c01-small-normal0,small,normal,0,new,50,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,24,43689835,same
c01-small-normal0,small,normal,1,old,40,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,1,new,36,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,old,41,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,new,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,3,old,34,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,3,new,33,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,old,30,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,new,30,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,old,32,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,new,30,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,old,30,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,new,29,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,old,36,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,new,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,8,old,51,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,8,new,42,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,9,old,39,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,9,new,40,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c02-small-normal1,small,normal,0,old,36,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,38,-146857566,
c02-small-normal1,small,normal,0,new,33,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,same
c02-small-normal1,small,normal,1,old,33,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,1,new,33,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,2,old,29,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,2,new,35,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,3,old,22,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,3,new,24,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,4,old,21,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,4,new,20,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,5,old,22,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,5,new,22,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,6,old,21,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,6,new,23,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,7,old,19,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,7,new,22,0,0,0,0,1,8000.0,64.0,1.0000,1,53,8064.0,22,1441490336,
c02-small-normal1,small,normal,8,old,19,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,8,new,19,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,9,old,22,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c02-small-normal1,small,normal,9,new,22,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,22,-146857566,
c03-small-dense0,small,dense,0,old,2503,0,0,0,0,9,72000.0,2649.0,1.0000,21,132,74649.0,393,-2012413568,
c03-small-dense0,small,dense,0,new,2430,0,0,0,0,9,72000.0,2579.0,1.0000,37,149,74579.0,392,1683150306,same
c03-small-dense0,small,dense,1,old,1652,0,0,0,0,10,80000.0,2252.0,1.0000,21,117,82252.0,519,-896158211,
c03-small-dense0,small,dense,1,new,1404,0,0,0,0,10,80000.0,2178.0,1.0000,35,130,82178.0,635,-1522607909,
c03-small-dense0,small,dense,2,old,1461,0,0,0,0,9,72000.0,2646.0,1.0000,16,129,74646.0,509,944476937,
c03-small-dense0,small,dense,2,new,2864,0,0,0,0,9,72000.0,2475.0,1.0000,41,134,74475.0,441,-1607165435,
c03-small-dense0,small,dense,3,old,1597,0,0,0,0,10,80000.0,2250.0,1.0000,18,115,82250.0,378,-140454619,
c03-small-dense0,small,dense,3,new,1839,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,516,-67834623,
c03-small-dense0,small,dense,4,old,2034,0,0,0,0,9,72000.0,2644.0,1.0000,14,127,74644.0,524,-1695457754,
c03-small-dense0,small,dense,4,new,2188,0,0,0,0,9,72000.0,2571.0,1.0000,32,141,74571.0,558,1377306052,
c03-small-dense0,small,dense,5,old,2068,0,0,0,0,9,72000.0,2647.0,1.0000,18,130,74647.0,343,-833866689,
c03-small-dense0,small,dense,5,new,1899,0,0,0,0,9,72000.0,2593.0,1.0000,32,134,74593.0,443,-523861791,
c03-small-dense0,small,dense,6,old,2368,0,0,0,0,9,72000.0,2641.0,1.0000,22,124,74641.0,475,88504103,
c03-small-dense0,small,dense,6,new,2136,0,0,0,0,9,72000.0,2571.0,1.0000,38,141,74571.0,579,-510899319,
c03-small-dense0,small,dense,7,old,1899,0,0,0,0,10,80000.0,2354.0,1.0000,24,130,82354.0,423,1305323021,
c03-small-dense0,small,dense,7,new,2232,0,0,0,0,9,72000.0,2579.0,1.0000,43,149,74579.0,439,-1702062330,
c03-small-dense0,small,dense,8,old,3138,0,0,0,0,8,64000.0,2880.0,1.0000,32,157,66880.0,486,519293120,
c03-small-dense0,small,dense,8,new,2552,0,0,0,0,9,72000.0,2592.0,1.0000,39,133,74592.0,600,-1281939518,
c03-small-dense0,small,dense,9,old,1744,0,0,0,0,10,80000.0,2260.0,1.0000,19,125,82260.0,618,-1195653398,
c03-small-dense0,small,dense,9,new,2280,0,0,0,0,9,72000.0,2575.0,1.0000,42,145,74575.0,528,-32651391,
c04-small-dense1,small,dense,0,old,2270,0,0,0,0,6,47000.0,3259.0,1.0000,28,153,50259.0,377,-1846885278,
c04-small-dense1,small,dense,0,new,2264,0,0,0,0,6,47000.0,3259.0,1.0000,28,153,50259.0,504,-1846885278,same
c04-small-dense1,small,dense,1,old,2490,0,0,0,0,8,64000.0,2623.0,1.0000,34,163,66623.0,527,1459229915,
c04-small-dense1,small,dense,1,new,2422,0,0,0,0,8,64000.0,2611.0,1.0000,33,151,66611.0,427,1822518687,
c04-small-dense1,small,dense,2,old,1907,0,0,0,0,6,47000.0,3259.0,1.0000,27,153,50259.0,510,651130659,
c04-small-dense1,small,dense,2,new,1953,0,0,0,0,6,47000.0,3259.0,1.0000,27,153,50259.0,383,651130659,
c04-small-dense1,small,dense,3,old,2005,0,0,0,0,6,47000.0,3259.0,1.0000,28,153,50259.0,446,-1846885278,
c04-small-dense1,small,dense,3,new,1911,0,0,0,0,6,47000.0,3259.0,1.0000,28,153,50259.0,397,-1846885278,
c04-small-dense1,small,dense,4,old,2178,0,0,0,0,6,48000.0,3079.0,1.0000,28,149,51079.0,474,-720733089,
c04-small-dense1,small,dense,4,new,2227,0,0,0,0,6,48000.0,3079.0,1.0000,28,149,51079.0,546,-720733089,
c04-small-dense1,small,dense,5,old,2096,0,0,0,0,6,47000.0,3259.0,1.0000,26,153,50259.0,402,1237936673,
c04-small-dense1,small,dense,5,new,1957,0,0,0,0,6,47000.0,3259.0,1.0000,26,153,50259.0,324,1237936673,
c04-small-dense1,small,dense,6,old,1844,0,0,0,0,7,56000.0,2967.0,1.0000,26,140,58967.0,406,1870425895,
c04-small-dense1,small,dense,6,new,2600,0,0,0,0,7,56000.0,2959.0,1.0000,34,132,58959.0,567,929906471,
