case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c06-small-infeasible1,small,infeasible,0,old,236,0,0,0,0,19,190000.0,165.0,1.0000,38,91,190165.0,82,-974274295,
c06-small-infeasible1,small,infeasible,0,new,214,0,0,0,0,20,200000.0,158.0,1.0000,40,85,200158.0,81,-684118086,same
c06-small-infeasible1,small,infeasible,1,old,190,0,0,0,0,19,190000.0,191.0,1.0000,46,97,190191.0,79,-166054733,
c06-small-infeasible1,small,infeasible,1,new,319,0,0,0,0,19,190000.0,194.0,1.0000,46,95,190194.0,79,1103227955,
c06-small-infeasible1,small,infeasible,2,old,220,0,0,0,0,19,190000.0,177.0,1.0000,43,97,190177.0,81,392406435,
c06-small-infeasible1,small,infeasible,2,new,247,0,0,0,0,19,190000.0,156.0,1.0000,43,90,190156.0,79,2057443073,
c06-small-infeasible1,small,infeasible,3,old,98,0,0,0,0,19,190000.0,176.0,1.0000,25,93,190176.0,31,98087229,
c06-small-infeasible1,small,infeasible,3,new,129,0,0,0,0,19,190000.0,174.0,1.0000,27,92,190174.0,63,2047937623,
c06-small-infeasible1,small,infeasible,4,old,248,0,0,0,0,19,190000.0,173.0,1.0000,28,87,190173.0,79,-2103026243,
c06-small-infeasible1,small,infeasible,4,new,250,0,0,0,0,20,200000.0,159.0,1.0000,32,89,200159.0,79,20854913,
c07-small-wishheavy0,small,wishheavy,0,old,89,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,29,175677132,
c07-small-wishheavy0,small,wishheavy,0,new,59,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,23,175677132,same
c07-small-wishheavy0,small,wishheavy,1,old,55,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,27,175677132,
c07-small-wishheavy0,small,wishheavy,1,new,42,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,23,175677132,
c07-small-wishheavy0,small,wishheavy,2,old,37,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,23,175677132,
c07-small-wishheavy0,small,wishheavy,2,new,49,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,23,175677132,
c07-small-wishheavy0,small,wishheavy,3,old,40,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,27,175677132,
c07-small-wishheavy0,small,wishheavy,3,new,36,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,23,175677132,
c07-small-wishheavy0,small,wishheavy,4,old,38,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,23,175677132,
c07-small-wishheavy0,small,wishheavy,4,new,39,0,0,0,0,9,90000.0,413.0,0.9615,0,102,90413.0,23,175677132,
c08-small-wishheavy1,small,wishheavy,0,old,107,0,0,0,0,11,109000.0,481.0,0.9273,12,123,109481.0,51,-372254404,
c08-small-wishheavy1,small,wishheavy,0,new,335,0,0,0,0,11,109000.0,481.0,0.9273,12,123,109481.0,79,-372254404,same
c08-small-wishheavy1,small,wishheavy,1,old,97,0,0,0,0,11,109000.0,462.0,0.9273,10,117,109462.0,69,-1213960163,
c08-small-wishheavy1,small,wishheavy,1,new,198,0,0,0,0,11,109000.0,464.0,0.9273,11,118,109464.0,69,-1915024741,
c08-small-wishheavy1,small,wishheavy,2,old,49,0,0,0,0,11,109000.0,460.0,0.9273,7,116,109460.0,61,873651902,
c08-small-wishheavy1,small,wishheavy,2,new,216,0,0,0,0,11,109000.0,460.0,0.9273,7,116,109460.0,77,873651902,
c08-small-wishheavy1,small,wishheavy,3,old,68,0,0,0,0,11,109000.0,467.0,0.9273,11,112,109467.0,27,-28532611,
c08-small-wishheavy1,small,wishheavy,3,new,187,0,0,0,0,11,109000.0,462.0,0.9273,8,117,109462.0,41,-901355460,
c08-small-wishheavy1,small,wishheavy,4,old,101,0,0,0,0,11,109000.0,460.0,0.9273,7,116,109460.0,41,873651902,
c08-small-wishheavy1,small,wishheavy,4,new,246,0,0,0,0,11,109000.0,460.0,0.9273,7,116,109460.0,79,873651902,
c09-small-forbidden0,small,forbidden,0,old,224,0,0,0,0,1,10000.0,218.0,0.9474,5,77,10218.0,79,-2068397891,
c09-small-forbidden0,small,forbidden,0,new,287,0,0,0,0,1,10000.0,218.0,0.9474,5,77,10218.0,79,-2068397891,same
c09-small-forbidden0,small,forbidden,1,old,85,0,0,0,0,1,10000.0,211.0,0.9474,6,77,10211.0,53,898608385,
c09-small-forbidden0,small,forbidden,1,new,302,0,0,0,0,1,10000.0,211.0,0.9474,6,77,10211.0,79,898608385,
c09-small-forbidden0,small,forbidden,2,old,85,0,0,0,0,1,10000.0,207.0,0.9474,3,75,10207.0,39,-185408832,
c09-small-forbidden0,small,forbidden,2,new,90,0,0,0,0,1,10000.0,207.0,0.9474,3,75,10207.0,27,-185408832,
c09-small-forbidden0,small,forbidden,3,old,125,0,0,0,0,1,10000.0,219.0,0.9474,7,81,10219.0,31,1889072482,
c09-small-forbidden0,small,forbidden,3,new,312,0,0,0,0,1,10000.0,219.0,0.9474,7,81,10219.0,79,1889072482,
c09-small-forbidden0,small,forbidden,4,old,97,0,0,0,0,1,10000.0,233.0,0.9474,31,74,10233.0,57,-361696046,
c09-small-forbidden0,small,forbidden,4,new,113,0,0,0,0,1,10000.0,238.0,0.9474,32,73,10238.0,57,2079476240,
c10-small-forbidden1,small,forbidden,0,old,84,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,35,667039954,
c10-small-forbidden1,small,forbidden,0,new,329,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,79,667039954,same
c10-small-forbidden1,small,forbidden,1,old,112,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,67,667039954,
c10-small-forbidden1,small,forbidden,1,new,353,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,81,667039954,
c10-small-forbidden1,small,forbidden,2,old,68,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,47,667039954,
c10-small-forbidden1,small,forbidden,2,new,390,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,79,667039954,
c10-small-forbidden1,small,forbidden,3,old,83,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,73,667039954,
c10-small-forbidden1,small,forbidden,3,new,294,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,79,667039954,
c10-small-forbidden1,small,forbidden,4,old,86,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,67,667039954,
c10-small-forbidden1,small,forbidden,4,new,339,0,0,0,0,0,0.0,182.0,0.8750,0,62,182.0,79,667039954,
c11-small-c2deficit0,small,c2deficit,0,old,132,0,0,0,0,0,0.0,159.0,1.0000,3,62,159.0,97,-1095801007,
c11-small-c2deficit0,small,c2deficit,0,new,250,0,0,0,0,0,0.0,162.0,1.0000,0,63,162.0,77,52065786,same
c11-small-c2deficit0,small,c2deficit,1,old,140,0,0,0,0,0,0.0,159.0,1.0000,3,62,159.0,79,-1095801007,
c11-small-c2deficit0,small,c2deficit,1,new,260,0,0,0,0,0,0.0,162.0,1.0000,0,63,162.0,77,52065786,
c11-small-c2deficit0,small,c2deficit,2,old,143,0,0,0,0,0,0.0,159.0,1.0000,3,62,159.0,37,-1095801007,
c11-small-c2deficit0,small,c2deficit,2,new,269,0,0,0,0,0,0.0,162.0,1.0000,0,63,162.0,77,52065786,
c11-small-c2deficit0,small,c2deficit,3,old,121,0,0,0,0,0,0.0,159.0,1.0000,3,62,159.0,77,-1095801007,
c11-small-c2deficit0,small,c2deficit,3,new,253,0,0,0,0,0,0.0,162.0,1.0000,0,63,162.0,77,52065786,
c11-small-c2deficit0,small,c2deficit,4,old,202,0,0,0,0,0,0.0,159.0,1.0000,3,62,159.0,51,-1095801007,
c11-small-c2deficit0,small,c2deficit,4,new,283,0,0,0,0,0,0.0,162.0,1.0000,0,63,162.0,77,52065786,
c12-small-c2deficit1,small,c2deficit,0,old,97,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,45,-282499763,
c12-small-c2deficit1,small,c2deficit,0,new,126,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,45,-282499763,same
c12-small-c2deficit1,small,c2deficit,1,old,104,0,0,0,0,0,0.0,175.0,1.0000,2,63,175.0,49,-282499763,
