case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,66,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,102,43689835,
c01-small-normal0,small,normal,0,new,63,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,56,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,1,new,58,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,old,58,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,new,44,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,old,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,new,42,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,old,42,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,new,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c02-small-normal1,small,normal,0,old,42,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,39,-146857566,
c02-small-normal1,small,normal,0,new,36,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,same
c02-small-normal1,small,normal,1,old,54,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,1,new,45,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,25,-146857566,
c02-small-normal1,small,normal,2,old,36,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,25,-146857566,
c02-small-normal1,small,normal,2,new,35,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,old,35,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,new,35,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,old,48,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,new,46,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c03-small-dense0,small,dense,0,old,3120,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,373,-1035533250,
c03-small-dense0,small,dense,0,new,2425,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,406,-1035533250,same
c03-small-dense0,small,dense,1,old,1552,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,561,1251065472,
c03-small-dense0,small,dense,1,new,1505,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,579,1251065472,
c03-small-dense0,small,dense,2,old,3010,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,471,-1809136729,
c03-small-dense0,small,dense,2,new,2616,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,332,-1809136729,
c03-small-dense0,small,dense,3,old,1886,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,670,-67834623,
c03-small-dense0,small,dense,3,new,1965,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,568,-67834623,
c03-small-dense0,small,dense,4,old,2246,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,480,1352132930,
c03-small-dense0,small,dense,4,new,2171,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,585,1352132930,
c04-small-dense1,small,dense,0,old,2063,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,448,280729472,
c04-small-dense1,small,dense,0,new,2024,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,438,280729472,same
c04-small-dense1,small,dense,1,old,2406,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,417,1124207010,
c04-small-dense1,small,dense,1,new,2440,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,520,1124207010,
c04-small-dense1,small,dense,2,old,2063,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,400,423893824,
c04-small-dense1,small,dense,2,new,1959,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,535,423893824,
c04-small-dense1,small,dense,3,old,1862,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,507,280729472,
c04-small-dense1,small,dense,3,new,1959,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,425,280729472,
c04-small-dense1,small,dense,4,old,2207,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,527,280726589,
c04-small-dense1,small,dense,4,new,2161,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,414,280726589,
