case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,121,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,119,43689835,
c01-small-normal0,small,normal,0,new,97,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,85,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,1,new,86,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,old,90,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,new,82,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,3,old,90,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,3,new,86,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,old,86,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,new,86,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c02-small-normal1,small,normal,0,old,253,0,0,0,0,1,8000.0,71.0,1.0000,13,60,8071.0,61,-2122804442,
c02-small-normal1,small,normal,0,new,217,0,0,0,0,1,8000.0,71.0,1.0000,13,60,8071.0,27,-2122804442,same
c02-small-normal1,small,normal,1,old,138,0,0,0,0,1,8000.0,67.0,1.0000,5,56,8067.0,47,-1178203926,
c02-small-normal1,small,normal,1,new,145,0,0,0,0,1,8000.0,67.0,1.0000,5,56,8067.0,23,-1178203926,
c02-small-normal1,small,normal,2,old,169,0,0,0,0,1,8000.0,67.0,1.0000,7,56,8067.0,23,-58193690,
c02-small-normal1,small,normal,2,new,110,0,0,0,0,1,8000.0,67.0,1.0000,7,56,8067.0,23,-58193690,
c02-small-normal1,small,normal,3,old,150,0,0,0,0,1,8000.0,71.0,1.0000,18,60,8071.0,27,-1279566327,
c02-small-normal1,small,normal,3,new,136,0,0,0,0,1,8000.0,71.0,1.0000,18,60,8071.0,23,-1279566327,
c02-small-normal1,small,normal,4,old,136,0,0,0,0,1,8000.0,70.0,1.0000,10,59,8070.0,27,392117043,
c02-small-normal1,small,normal,4,new,156,0,0,0,0,1,8000.0,70.0,1.0000,10,59,8070.0,23,392117043,
c03-small-dense0,small,dense,0,old,4356,0,0,0,0,9,72000.0,2563.0,1.0000,43,133,74563.0,546,1890849398,
c03-small-dense0,small,dense,0,new,2650,0,0,0,0,9,72000.0,2563.0,1.0000,43,133,74563.0,344,1890849398,same
c03-small-dense0,small,dense,1,old,3973,0,0,0,0,10,80000.0,2177.0,1.0000,41,129,82177.0,484,874463462,
c03-small-dense0,small,dense,1,new,5016,0,0,0,0,10,80000.0,2177.0,1.0000,41,129,82177.0,600,874463462,
c03-small-dense0,small,dense,2,old,4508,0,0,0,0,9,72000.0,2463.0,1.0000,41,122,74463.0,443,231801860,
c03-small-dense0,small,dense,2,new,3543,0,0,0,0,9,72000.0,2463.0,1.0000,41,122,74463.0,298,231801860,
c03-small-dense0,small,dense,3,old,3505,0,0,0,0,8,64000.0,2868.0,1.0000,30,145,66868.0,485,2146446876,
c03-small-dense0,small,dense,3,new,2620,0,0,0,0,8,64000.0,2868.0,1.0000,30,145,66868.0,466,2146446876,
c03-small-dense0,small,dense,4,old,3288,0,0,0,0,9,72000.0,2561.0,1.0000,37,131,74561.0,490,-1728883548,
c03-small-dense0,small,dense,4,new,2575,0,0,0,0,9,72000.0,2561.0,1.0000,37,131,74561.0,412,-1728883548,
c04-small-dense1,small,dense,0,old,3520,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,575,280729472,
c04-small-dense1,small,dense,0,new,2564,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,363,280729472,same
c04-small-dense1,small,dense,1,old,4034,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,524,1124207010,
c04-small-dense1,small,dense,1,new,2934,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,407,1124207010,
c04-small-dense1,small,dense,2,old,3293,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,482,423893824,
c04-small-dense1,small,dense,2,new,2575,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,313,423893824,
c04-small-dense1,small,dense,3,old,3018,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,397,280729472,
c04-small-dense1,small,dense,3,new,2350,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,365,280729472,
c04-small-dense1,small,dense,4,old,3313,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,530,280726589,
c04-small-dense1,small,dense,4,new,2857,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,313,280726589,
c05-small-infeasible0,small,infeasible,0,old,479,0,0,0,0,20,160000.0,78.0,1.0000,33,98,160078.0,273,-1287519737,
c05-small-infeasible0,small,infeasible,0,new,431,0,0,0,0,20,160000.0,78.0,1.0000,33,98,160078.0,25,-1287519737,same
c05-small-infeasible0,small,infeasible,1,old,179,0,0,0,0,19,152000.0,83.0,1.0000,26,102,152083.0,23,-1481103535,
c05-small-infeasible0,small,infeasible,1,new,192,0,0,0,0,19,152000.0,83.0,1.0000,26,102,152083.0,23,-1481103535,
c05-small-infeasible0,small,infeasible,2,old,146,0,0,0,0,20,160000.0,78.0,1.0000,25,94,160078.0,23,1282298648,
c05-small-infeasible0,small,infeasible,2,new,155,0,0,0,0,20,160000.0,78.0,1.0000,25,94,160078.0,25,1282298648,
