case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,57,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,112,43689835,
c01-small-normal0,small,normal,0,new,61,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,50,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,1,new,50,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,old,47,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,new,46,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,old,44,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,new,45,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,old,47,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,new,42,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c02-small-normal1,small,normal,0,old,40,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,27,-146857566,
c02-small-normal1,small,normal,0,new,41,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,same
c02-small-normal1,small,normal,1,old,44,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,1,new,57,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,27,-146857566,
c02-small-normal1,small,normal,2,old,38,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,2,new,32,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,old,32,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,new,33,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,old,48,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,new,52,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c03-small-dense0,small,dense,0,old,3144,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,403,-1035533250,
c03-small-dense0,small,dense,0,new,2416,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,489,-1035533250,same
c03-small-dense0,small,dense,1,old,1731,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,601,1251065472,
c03-small-dense0,small,dense,1,new,1972,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,546,1251065472,
c03-small-dense0,small,dense,2,old,2666,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,506,-1809136729,
c03-small-dense0,small,dense,2,new,2677,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,431,-1809136729,
c03-small-dense0,small,dense,3,old,1799,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,640,-67834623,
c03-small-dense0,small,dense,3,new,1334,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,534,-67834623,
c03-small-dense0,small,dense,4,old,2190,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,419,1352132930,
c03-small-dense0,small,dense,4,new,2303,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,596,1352132930,
c04-small-dense1,small,dense,0,old,2457,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,547,280729472,
c04-small-dense1,small,dense,0,new,2267,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,589,280729472,same
c04-small-dense1,small,dense,1,old,2934,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,599,1124207010,
c04-small-dense1,small,dense,1,new,3238,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,641,-1948062,
c04-small-dense1,small,dense,2,old,2208,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,564,423893824,
c04-small-dense1,small,dense,2,new,2212,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,582,423893824,
c04-small-dense1,small,dense,3,old,3097,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,575,280729472,
c04-small-dense1,small,dense,3,new,2147,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,482,280729472,
c04-small-dense1,small,dense,4,old,2132,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,507,280726589,
c04-small-dense1,small,dense,4,new,2088,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,420,423893824,
c05-small-infeasible0,small,infeasible,0,old,187,0,0,0,0,21,168000.0,84.0,1.0000,32,101,168084.0,267,-318231641,
c05-small-infeasible0,small,infeasible,0,new,238,0,0,0,0,19,152000.0,79.0,1.0000,32,98,152079.0,33,-1767767477,same
c05-small-infeasible0,small,infeasible,1,old,110,0,0,0,0,20,160000.0,81.0,1.0000,24,101,160081.0,71,1621995802,
c05-small-infeasible0,small,infeasible,1,new,169,0,0,0,0,19,152000.0,82.0,1.0000,28,101,152082.0,31,440647991,
c05-small-infeasible0,small,infeasible,2,old,95,0,0,0,0,19,152000.0,82.0,1.0000,22,101,152082.0,31,2034564145,
c05-small-infeasible0,small,infeasible,2,new,107,0,0,0,0,19,152000.0,82.0,1.0000,22,101,152082.0,23,2034564145,
c05-small-infeasible0,small,infeasible,3,old,41,0,0,0,0,19,152000.0,83.0,1.0000,26,102,152083.0,27,468964429,
c05-small-infeasible0,small,infeasible,3,new,34,0,0,0,0,19,152000.0,83.0,1.0000,26,102,152083.0,23,468964429,
c05-small-infeasible0,small,infeasible,4,old,97,0,0,0,0,19,152000.0,82.0,1.0000,22,101,152082.0,33,984896531,
c05-small-infeasible0,small,infeasible,4,new,82,0,0,0,0,19,152000.0,81.0,1.0000,21,100,152081.0,33,-1384036687,
c06-small-infeasible1,small,infeasible,0,old,171,0,0,0,0,19,152000.0,75.0,1.0000,35,94,152075.0,61,1869420945,
c06-small-infeasible1,small,infeasible,0,new,168,0,0,0,0,19,152000.0,75.0,1.0000,35,94,152075.0,35,1869420945,same
c06-small-infeasible1,small,infeasible,1,old,163,0,0,0,0,20,160000.0,74.0,1.0000,19,94,160074.0,63,1410857806,
c06-small-infeasible1,small,infeasible,1,new,184,0,0,0,0,20,160000.0,74.0,1.0000,19,94,160074.0,77,1410857806,
c06-small-infeasible1,small,infeasible,2,old,101,0,0,0,0,19,152000.0,79.0,1.0000,27,98,152079.0,27,-1521108707,
c06-small-infeasible1,small,infeasible,2,new,114,0,0,0,0,19,152000.0,79.0,1.0000,27,98,152079.0,27,-1521108707,
c06-small-infeasible1,small,infeasible,3,old,159,0,0,0,0,19,152000.0,86.0,1.0000,40,101,152086.0,31,-2134779241,
c06-small-infeasible1,small,infeasible,3,new,176,0,0,0,0,19,152000.0,86.0,1.0000,40,101,152086.0,55,-2134779241,
c06-small-infeasible1,small,infeasible,4,old,174,0,0,0,0,19,152000.0,69.0,1.0000,46,88,152069.0,55,-1765352489,
c06-small-infeasible1,small,infeasible,4,new,196,0,0,0,0,19,152000.0,69.0,1.0000,46,88,152069.0,77,-1765352489,
c07-small-wishheavy0,small,wishheavy,0,old,98,0,0,0,0,9,72000.0,382.0,0.9615,2,107,72382.0,49,778940212,
c07-small-wishheavy0,small,wishheavy,0,new,75,0,0,0,0,9,72000.0,382.0,0.9615,2,107,72382.0,21,778940212,same
c07-small-wishheavy0,small,wishheavy,1,old,119,0,0,0,0,9,72000.0,382.0,0.9615,2,107,72382.0,23,778940212,
c07-small-wishheavy0,small,wishheavy,1,new,107,0,0,0,0,9,72000.0,382.0,0.9615,2,107,72382.0,23,778940212,
c07-small-wishheavy0,small,wishheavy,2,old,70,0,0,0,0,9,72000.0,382.0,0.9615,3,107,72382.0,23,778938290,
c07-small-wishheavy0,small,wishheavy,2,new,64,0,0,0,0,9,72000.0,382.0,0.9615,3,107,72382.0,23,778938290,
c07-small-wishheavy0,small,wishheavy,3,old,50,0,0,0,0,9,72000.0,423.0,0.9615,8,108,72423.0,21,1115849815,
c07-small-wishheavy0,small,wishheavy,3,new,49,0,0,0,0,9,72000.0,423.0,0.9615,8,108,72423.0,21,1115849815,
c07-small-wishheavy0,small,wishheavy,4,old,59,0,0,0,0,9,72000.0,382.0,0.9615,3,107,72382.0,23,778938290,
c07-small-wishheavy0,small,wishheavy,4,new,62,0,0,0,0,9,72000.0,382.0,0.9615,3,107,72382.0,23,778938290,
c08-small-wishheavy1,small,wishheavy,0,old,77,0,0,0,0,11,87000.0,313.0,0.9273,11,127,87313.0,77,-1445691043,
c08-small-wishheavy1,small,wishheavy,0,new,87,0,0,0,0,11,87000.0,313.0,0.9273,11,127,87313.0,25,-1445691043,same
c08-small-wishheavy1,small,wishheavy,1,old,31,0,0,0,0,11,87000.0,312.0,0.9273,7,126,87312.0,23,-707553920,
c08-small-wishheavy1,small,wishheavy,1,new,30,0,0,0,0,11,87000.0,312.0,0.9273,7,126,87312.0,23,-707553920,
c08-small-wishheavy1,small,wishheavy,2,old,35,0,0,0,0,11,87000.0,312.0,0.9273,8,126,87312.0,23,572309758,
c08-small-wishheavy1,small,wishheavy,2,new,51,0,0,0,0,11,87000.0,312.0,0.9273,8,126,87312.0,23,572309758,
c08-small-wishheavy1,small,wishheavy,3,old,33,0,0,0,0,11,87000.0,312.0,0.9273,7,126,87312.0,23,-707553920,
c08-small-wishheavy1,small,wishheavy,3,new,31,0,0,0,0,11,87000.0,312.0,0.9273,7,126,87312.0,23,-707553920,
c08-small-wishheavy1,small,wishheavy,4,old,67,0,0,0,0,11,87000.0,360.0,0.9273,11,126,87360.0,33,997701660,
c08-small-wishheavy1,small,wishheavy,4,new,67,0,0,0,0,11,87000.0,308.0,0.9273,15,122,87308.0,33,-423268384,
c09-small-forbidden0,small,forbidden,0,old,19,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,29,883492116,
c09-small-forbidden0,small,forbidden,0,new,15,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,19,883492116,same
c09-small-forbidden0,small,forbidden,1,old,19,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,19,883492116,
c09-small-forbidden0,small,forbidden,1,new,16,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,19,883492116,
c09-small-forbidden0,small,forbidden,2,old,15,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,19,883492116,
c09-small-forbidden0,small,forbidden,2,new,16,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,19,883492116,
c09-small-forbidden0,small,forbidden,3,old,15,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,19,883492116,
c09-small-forbidden0,small,forbidden,3,new,15,0,0,0,0,1,8000.0,81.0,0.9474,0,70,8081.0,19,883492116,
