case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c28-medium-c42pair1,medium,c42pair,1,old,1858,0,0,0,0,0,0.0,425.0,0.9556,28,238,425.0,140,-325438529,
c28-medium-c42pair1,medium,c42pair,1,new,1847,0,0,0,0,0,0.0,425.0,0.9556,28,238,425.0,132,-325438529,
c29-large-normal0,large,normal,0,old,6553,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,98,-1513958025,
c29-large-normal0,large,normal,0,new,6504,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,98,-1513958025,same
c29-large-normal0,large,normal,1,old,6469,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,98,-1513958025,
c29-large-normal0,large,normal,1,new,6577,0,0,0,0,0,0.0,1183.0,0.9802,70,306,1183.0,96,-1513958025,
c30-large-normal1,large,normal,0,old,6292,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,104,-207805145,
c30-large-normal1,large,normal,0,new,6127,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,96,-207805145,same
c30-large-normal1,large,normal,1,old,6305,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,98,-207805145,
c30-large-normal1,large,normal,1,new,6679,0,0,0,0,0,0.0,1196.0,0.9831,43,314,1196.0,96,-207805145,
c31-large-dense0,large,dense,0,old,19216,0,0,0,0,1,10000.0,676.0,0.9569,204,346,10676.0,128,-102314572,
c31-large-dense0,large,dense,0,new,18591,0,0,0,0,1,10000.0,633.0,0.9569,235,323,10633.0,96,153105812,same
c31-large-dense0,large,dense,1,old,19394,0,0,0,0,1,10000.0,676.0,0.9569,204,346,10676.0,96,-102314572,
c31-large-dense0,large,dense,1,new,24824,0,0,0,0,1,10000.0,629.0,0.9569,227,321,10629.0,116,-1170987146,
c32-large-dense1,large,dense,0,old,27206,0,0,0,0,0,0.0,639.0,0.9286,276,324,639.0,105,-1257031223,
c32-large-dense1,large,dense,0,new,27820,0,0,0,0,0,0.0,639.0,0.9286,276,324,639.0,121,-1257031223,same
c32-large-dense1,large,dense,1,old,24269,0,0,0,0,0,0.0,633.0,0.9286,284,321,633.0,97,1688600875,
c32-large-dense1,large,dense,1,new,23728,0,0,0,0,0,0.0,633.0,0.9286,284,321,633.0,80,1688600875,
c33-large-infeasible0,large,infeasible,0,old,41007,1,0,0,0,128,1278000.0,683.0,0.9712,329,459,1278683.0,141,1795550976,
c33-large-infeasible0,large,infeasible,0,new,40204,1,0,0,0,126,1260000.0,707.0,0.9712,335,471,1260707.0,226,2119595203,same
c33-large-infeasible0,large,infeasible,1,old,31148,0,0,0,0,129,1288000.0,748.0,0.9712,334,489,1288748.0,256,-1304453072,
