case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c18-medium-dense1,medium,dense,0,new,13060,0,0,0,0,3,30000.0,8029.0,0.9388,188,340,38029.0,1448,250847778,same
c18-medium-dense1,medium,dense,1,old,13264,0,0,0,0,3,30000.0,7740.0,0.9388,183,342,37740.0,1427,-430738959,
c18-medium-dense1,medium,dense,1,new,14253,0,0,0,0,3,30000.0,7740.0,0.9388,183,342,37740.0,1342,-430738959,
c19-medium-infeasible0,medium,infeasible,0,old,3326,0,0,0,0,71,710000.0,304.0,0.9444,183,228,710304.0,933,1378299495,
c19-medium-infeasible0,medium,infeasible,0,new,3225,0,0,0,0,71,710000.0,304.0,0.9444,183,228,710304.0,120,1378299495,same
c19-medium-infeasible0,medium,infeasible,1,old,2929,0,0,0,0,71,710000.0,343.0,0.9444,194,248,710343.0,116,2094336248,
c19-medium-infeasible0,medium,infeasible,1,new,2863,0,0,0,0,71,710000.0,347.0,0.9444,193,250,710347.0,114,1747473016,
c20-medium-infeasible1,medium,infeasible,0,old,3633,0,0,0,0,70,700000.0,361.0,0.9286,171,259,700361.0,140,-6011123,
c20-medium-infeasible1,medium,infeasible,0,new,3589,0,0,0,0,70,700000.0,361.0,0.9286,171,259,700361.0,146,-6011123,same
c20-medium-infeasible1,medium,infeasible,1,old,2952,0,0,0,0,70,700000.0,380.0,0.9286,169,267,700380.0,120,1328417273,
c20-medium-infeasible1,medium,infeasible,1,new,2864,0,0,0,0,74,738000.0,348.0,0.9286,164,256,738348.0,140,803636810,
c21-medium-wishheavy0,medium,wishheavy,0,old,1277,0,0,0,0,20,198000.0,965.0,0.9650,32,278,198965.0,235,2038659139,
c21-medium-wishheavy0,medium,wishheavy,0,new,1699,0,0,0,0,20,198000.0,965.0,0.9650,32,278,198965.0,222,2038659139,same
c21-medium-wishheavy0,medium,wishheavy,1,old,1028,0,0,0,0,20,198000.0,964.0,0.9650,33,279,198964.0,175,1092961053,
c21-medium-wishheavy0,medium,wishheavy,1,new,991,0,0,0,0,20,198000.0,964.0,0.9650,33,279,198964.0,134,1092961053,
c22-medium-wishheavy1,medium,wishheavy,0,old,641,0,0,0,0,28,278000.0,1090.0,0.9502,13,301,279090.0,136,-171884171,
c22-medium-wishheavy1,medium,wishheavy,0,new,703,0,0,0,0,28,278000.0,1090.0,0.9502,13,301,279090.0,95,-171884171,same
c22-medium-wishheavy1,medium,wishheavy,1,old,636,0,0,0,0,28,278000.0,1090.0,0.9502,13,301,279090.0,95,-171884171,
c22-medium-wishheavy1,medium,wishheavy,1,new,663,0,0,0,0,28,278000.0,1090.0,0.9502,13,301,279090.0,91,-171884171,
c23-medium-forbidden0,medium,forbidden,0,old,1014,0,0,0,0,0,0.0,348.0,1.0000,14,151,348.0,103,638492289,
c23-medium-forbidden0,medium,forbidden,0,new,999,0,0,0,0,0,0.0,348.0,1.0000,14,151,348.0,79,638492289,same
c23-medium-forbidden0,medium,forbidden,1,old,1011,0,0,0,0,0,0.0,348.0,1.0000,14,151,348.0,79,638492289,
c23-medium-forbidden0,medium,forbidden,1,new,1042,0,0,0,0,0,0.0,348.0,1.0000,14,151,348.0,81,638492289,
c24-medium-forbidden1,medium,forbidden,0,old,2474,0,0,0,0,1,9000.0,353.0,0.9722,36,155,9353.0,113,1532679713,
c24-medium-forbidden1,medium,forbidden,0,new,2439,0,0,0,0,1,9000.0,353.0,0.9722,36,155,9353.0,79,1532679713,same
c24-medium-forbidden1,medium,forbidden,1,old,1268,0,0,0,0,1,9000.0,366.0,0.9722,24,161,9366.0,79,1694763107,
c24-medium-forbidden1,medium,forbidden,1,new,1318,0,0,0,0,1,9000.0,366.0,0.9722,24,161,9366.0,79,1694763107,
c25-medium-c2deficit0,medium,c2deficit,0,old,850,0,0,0,0,0,0.0,436.0,0.9762,16,178,436.0,95,1757400159,
c25-medium-c2deficit0,medium,c2deficit,0,new,851,0,0,0,0,0,0.0,436.0,0.9762,16,178,436.0,81,1757400159,same
