case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,56,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,98,43689835,
c01-small-normal0,small,normal,0,new,54,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,50,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,1,new,46,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,old,48,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,new,43,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,old,39,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,new,41,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,old,39,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,new,39,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c02-small-normal1,small,normal,0,old,50,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,43,-146857566,
c02-small-normal1,small,normal,0,new,50,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,same
c02-small-normal1,small,normal,1,old,54,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,1,new,44,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,25,-146857566,
c02-small-normal1,small,normal,2,old,36,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,25,-146857566,
c02-small-normal1,small,normal,2,new,37,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,old,34,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,new,36,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,old,43,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,new,38,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c03-small-dense0,small,dense,0,old,3617,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,357,-1035533250,
c03-small-dense0,small,dense,0,new,3057,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,458,-1035533250,same
c03-small-dense0,small,dense,1,old,1714,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,572,1251065472,
c03-small-dense0,small,dense,1,new,1574,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,544,1251065472,
c03-small-dense0,small,dense,2,old,2922,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,469,-1809136729,
c03-small-dense0,small,dense,2,new,2786,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,434,-1809136729,
c03-small-dense0,small,dense,3,old,1897,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,496,-67834623,
c03-small-dense0,small,dense,3,new,1895,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,436,-67834623,
c03-small-dense0,small,dense,4,old,2073,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,486,1352132930,
c03-small-dense0,small,dense,4,new,2231,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,624,1352132930,
c04-small-dense1,small,dense,0,old,2105,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,591,280729472,
c04-small-dense1,small,dense,0,new,2155,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,594,280729472,same
c04-small-dense1,small,dense,1,old,2360,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,418,1124207010,
c04-small-dense1,small,dense,1,new,2528,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,437,1124207010,
c04-small-dense1,small,dense,2,old,2218,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,506,423893824,
c04-small-dense1,small,dense,2,new,2115,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,484,423893824,
c04-small-dense1,small,dense,3,old,2021,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,343,280729472,
c04-small-dense1,small,dense,3,new,2038,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,451,280729472,
c04-small-dense1,small,dense,4,old,2245,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,488,280726589,
c04-small-dense1,small,dense,4,new,2244,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,417,280726589,
c05-small-infeasible0,small,infeasible,0,old,211,0,0,0,0,21,168000.0,84.0,1.0000,32,101,168084.0,667,-318231641,
c05-small-infeasible0,small,infeasible,0,new,215,0,0,0,0,21,168000.0,84.0,1.0000,32,101,168084.0,27,-318231641,same
