case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,121,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,125,43689835,
c01-small-normal0,small,normal,0,new,114,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,95,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,1,new,65,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,2,old,114,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,24,43689835,
c01-small-normal0,small,normal,2,new,101,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,24,43689835,
c01-small-normal0,small,normal,3,old,89,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,3,new,92,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,old,88,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,4,new,98,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,old,84,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,5,new,44,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,old,37,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,6,new,36,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,old,53,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,7,new,46,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
c01-small-normal0,small,normal,8,old,55,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,22,43689835,
